start-time,end-time,duration,rtt,proto,sip,sp,dip,dp,iflags,uflags,riflags,ruflags,isn,risn,tag,rtag,pkt,oct,rpkt,roct,app,entropy,rentropy,end-reason
2021-09-01 16:15:04.430,2021-09-01 16:15:04.430,0.000,0.000,17,192.168.50.50,4703,8.8.8.8,53,0,0,0,0,00000000,00000000,000,000,2,120,0,0,53,105,0,idle
2021-09-01 16:20:07.434,2021-09-01 16:20:07.454,0.020,0.000,6,192.168.50.126,54736,192.168.50.106,80,S,APSF,AS,APSF,ea0077c7,71749cb9,000,000,11,984,10,4508,80,170,251,
2021-09-01 16:17:17.543,2021-09-01 16:20:08.811,171.268,0.010,6,192.168.51.22,55153,34.117.237.239,443,S,APSF,AS,APSF,31beb3a4,84d59539,000,000,35,4118,38,5734,443,243,252,
2021-09-01 16:15:04.743,2021-09-01 16:15:04.746,0.003,0.002,17,192.168.51.131,43399,192.168.51.205,53,0,0,0,0,00000000,00000000,000,000,4,244,4,332,53,108,125,idle
2021-09-01 16:15:04.846,2021-09-01 16:15:04.846,0.000,0.000,6,192.168.50.50,443,192.168.50.133,57626,A,0,0,0,d0eb579d,00000000,000,000,1,52,0,0,0,0,0,idle
2021-09-01 16:15:05.954,2021-09-01 16:15:05.954,0.000,0.000,17,192.168.50.50,30068,8.8.8.8,53,0,0,0,0,00000000,00000000,000,000,2,150,0,0,53,124,0,idle
2021-09-01 16:15:05.954,2021-09-01 16:15:05.954,0.000,0.000,17,192.168.50.50,30900,8.8.8.8,53,0,0,0,0,00000000,00000000,000,000,2,150,0,0,53,127,0,idle
2021-09-01 16:15:06.541,2021-09-01 16:15:06.541,0.000,0.000,17,192.168.60.210,57500,8.8.8.8,53,0,0,0,0,00000000,00000000,000,000,4,268,0,0,53,119,0,idle
2021-09-01 16:15:06.758,2021-09-01 16:15:06.761,0.003,0.002,17,192.168.51.131,54063,192.168.51.205,53,0,0,0,0,00000000,00000000,000,000,4,244,4,332,53,108,125,idle
2021-09-01 16:15:06.862,2021-09-01 16:15:06.862,0.000,0.000,6,192.168.50.50,443,192.168.50.128,35390,A,0,0,0,ba80baec,00000000,000,000,1,52,0,0,0,0,0,idle
2021-09-01 16:15:07.607,2021-09-01 16:15:07.607,0.000,0.000,17,192.168.60.205,138,192.168.60.255,138,0,0,0,0,00000000,00000000,000,000,20,4580,0,0,138,126,0,idle
2021-09-01 16:15:07.828,2021-09-01 16:15:07.828,0.000,0.000,17,192.168.50.50,5058,8.8.8.8,53,0,0,0,0,00000000,00000000,000,000,2,134,0,0,53,119,0,idle
2021-09-01 16:15:07.828,2021-09-01 16:15:07.828,0.000,0.000,17,192.168.50.50,22011,8.8.8.8,53,0,0,0,0,00000000,00000000,000,000,2,134,0,0,53,122,0,idle
2021-09-01 16:15:07.859,2021-09-01 16:15:07.859,0.000,0.000,17,192.168.50.50,43988,8.8.8.8,53,0,0,0,0,00000000,00000000,000,000,2,150,0,0,53,126,0,idle
2021-09-01 16:15:07.859,2021-09-01 16:15:07.859,0.000,0.000,17,192.168.50.50,35378,8.8.8.8,53,0,0,0,0,00000000,00000000,000,000,2,150,0,0,53,129,0,idle
2021-09-01 16:15:08.574,2021-09-01 16:15:08.574,0.000,0.000,6,192.168.50.237,8080,192.168.50.130,43096,A,0,0,0,b2964e4c,00000000,000,000,1,52,0,0,0,0,0,idle
2021-09-01 16:15:08.604,2021-09-01 16:15:08.604,0.000,0.000,6,192.168.50.237,8080,192.168.50.130,43098,A,0,0,0,a3f8bb0e,00000000,000,000,1,52,0,0,0,0,0,idle
2021-09-01 16:15:08.813,2021-09-01 16:15:08.814,0.001,0.001,17,192.168.51.131,53229,192.168.51.205,53,0,0,0,0,00000000,00000000,000,000,4,244,4,332,53,108,125,idle
2021-09-01 16:15:09.268,2021-09-01 16:15:09.268,0.000,0.000,17,192.168.50.50,17691,8.8.8.8,53,0,0,0,0,00000000,00000000,000,000,2,134,0,0,53,119,0,idle
2021-09-01 16:15:09.268,2021-09-01 16:15:09.268,0.000,0.000,17,192.168.50.50,20892,8.8.8.8,53,0,0,0,0,00000000,00000000,000,000,2,134,0,0,53,122,0,idle
2021-09-01 16:14:54.768,2021-09-01 16:15:09.768,15.000,0.000,6,192.168.60.107,54418,151.101.1.195,80,S,S,0,0,66e9476c,00000000,000,000,10,520,0,0,0,0,0,idle
2021-09-01 16:15:07.077,2021-09-01 16:15:10.083,3.006,0.000,17,192.168.50.45,52082,239.255.255.250,1900,0,0,0,0,00000000,00000000,000,000,24,4848,0,0,80,170,0,idle
2021-09-01 16:15:10.612,2021-09-01 16:15:10.612,0.000,0.000,17,192.168.50.50,27082,8.8.8.8,53,0,0,0,0,00000000,00000000,000,000,2,134,0,0,53,119,0,idle
2021-09-01 16:15:10.612,2021-09-01 16:15:10.612,0.000,0.000,17,192.168.50.50,25416,8.8.8.8,53,0,0,0,0,00000000,00000000,000,000,2,134,0,0,53,122,0,idle
2021-09-01 16:15:06.004,2021-09-01 16:15:11.006,5.002,0.000,17,192.168.50.106,51116,8.8.8.8,53,0,0,0,0,00000000,00000000,000,000,8,472,0,0,53,104,0,idle
2021-09-01 16:15:11.032,2021-09-01 16:15:11.035,0.003,0.002,17,192.168.51.131,44214,192.168.51.205,53,0,0,0,0,00000000,00000000,000,000,4,244,4,332,53,108,125,idle
2021-09-01 16:15:11.113,2021-09-01 16:15:11.113,0.000,0.000,17,192.168.50.50,9653,8.8.8.8,53,0,0,0,0,00000000,00000000,000,000,2,134,0,0,53,119,0,idle
2021-09-01 16:15:11.114,2021-09-01 16:15:11.114,0.000,0.000,17,192.168.50.50,1894,8.8.8.8,53,0,0,0,0,00000000,00000000,000,000,2,134,0,0,53,122,0,idle
2021-09-01 16:14:56.998,2021-09-01 16:15:12.017,15.019,0.000,6,192.168.50.248,58514,10.113.0.148,9200,S,S,0,0,caaa4287,00000000,000,000,10,520,0,0,0,0,0,idle
2021-09-01 16:15:12.207,2021-09-01 16:15:12.207,0.000,0.000,6,192.168.60.65,53082,193.242.155.51,80,S,S,0,0,0046e518,00000000,000,000,2,120,0,0,0,0,0,idle
2021-09-01 16:15:13.064,2021-09-01 16:15:13.067,0.003,0.002,17,192.168.51.131,47422,192.168.51.205,53,0,0,0,0,00000000,00000000,000,000,4,240,4,328,53,103,122,idle
2021-09-01 16:15:13.694,2021-09-01 16:15:13.697,0.003,0.002,17,192.168.51.131,53582,192.168.51.205,53,0,0,0,0,00000000,00000000,000,000,4,240,4,328,53,103,122,idle
2021-09-01 16:15:10.737,2021-09-01 16:15:13.741,3.004,0.000,6,192.168.60.159,59925,192.168.50.18,443,S,S,0,0,2e945c63,00000000,000,000,4,208,0,0,0,0,0,idle
2021-09-01 16:15:14.277,2021-09-01 16:15:14.284,0.007,0.007,17,192.168.51.205,48363,8.8.8.8,53,0,0,0,0,00000000,00000000,000,000,2,188,2,286,53,146,146,idle
2021-09-01 16:15:14.277,2021-09-01 16:15:14.286,0.009,0.009,17,192.168.51.205,37189,8.8.8.8,53,0,0,0,0,00000000,00000000,000,000,2,188,2,292,53,144,127,idle
2021-09-01 16:15:14.295,2021-09-01 16:15:14.295,0.000,0.000,17,192.168.51.205,60213,199.9.14.201,53,0,0,0,0,00000000,00000000,000,000,2,136,0,0,53,94,0,idle
2021-09-01 16:15:14.272,2021-09-01 16:15:14.296,0.024,0.024,17,192.168.51.131,36734,192.168.51.205,53,0,0,0,0,00000000,00000000,000,000,4,248,4,674,53,108,155,idle
2021-09-01 16:15:14.503,2021-09-01 16:15:14.503,0.000,0.000,17,192.168.50.50,35521,8.8.8.8,53,0,0,0,0,00000000,00000000,000,000,2,150,0,0,53,126,0,idle
2021-09-01 16:15:14.503,2021-09-01 16:15:14.503,0.000,0.000,17,192.168.50.50,35858,8.8.8.8,53,0,0,0,0,00000000,00000000,000,000,2,150,0,0,53,129,0,idle
2021-09-01 16:20:16.697,2021-09-01 16:20:16.697,0.000,0.000,6,192.168.60.159,59973,192.168.60.149,8002,S,S,AR,0,b2533352,00000000,000,000,2,104,1,40,0,0,0,
2021-09-01 16:20:16.697,2021-09-01 16:20:16.697,0.000,0.000,6,192.168.60.149,8002,192.168.60.159,59973,AR,0,0,0,00000000,00000000,000,000,1,40,0,0,0,0,0,
2021-09-01 16:20:17.195,2021-09-01 16:20:17.195,0.000,0.000,6,192.168.60.159,59973,192.168.60.149,8002,S,S,AR,0,b2533352,00000000,000,000,2,104,1,40,0,0,0,
2021-09-01 16:20:17.195,2021-09-01 16:20:17.195,0.000,0.000,6,192.168.60.149,8002,192.168.60.159,59973,AR,0,0,0,00000000,00000000,000,000,1,40,0,0,0,0,0,
2021-09-01 16:20:17.695,2021-09-01 16:20:17.695,0.000,0.000,6,192.168.60.159,59973,192.168.60.149,8002,S,S,AR,0,b2533352,00000000,000,000,2,96,1,40,0,0,0,
2021-09-01 16:20:17.695,2021-09-01 16:20:17.695,0.000,0.000,6,192.168.60.149,8002,192.168.60.159,59973,AR,0,0,0,00000000,00000000,000,000,1,40,0,0,0,0,0,
2021-09-01 16:15:00.051,2021-09-01 16:15:15.052,15.001,0.000,6,192.168.50.45,49688,20.54.89.106,443,S,S,0,0,d7f2cfb1,00000000,000,000,10,520,0,0,0,0,0,idle
2021-09-01 16:15:15.097,2021-09-01 16:15:15.097,0.000,0.000,17,192.168.51.205,41465,192.58.128.30,53,0,0,0,0,00000000,00000000,000,000,2,136,0,0,53,95,0,idle
2021-09-01 16:15:15.201,2021-09-01 16:15:15.204,0.003,0.002,17,192.168.51.131,54111,192.168.51.205,53,0,0,0,0,00000000,00000000,000,000,4,240,4,416,53,105,126,idle
2021-09-01 16:15:12.303,2021-09-01 16:15:15.863,3.560,0.000,17,192.168.50.248,5353,224.0.0.251,5353,0,0,0,0,00000000,00000000,000,000,120,17796,0,0,53,111,0,idle
2021-09-01 16:15:15.898,2021-09-01 16:15:15.898,0.000,0.000,17,192.168.51.205,44971,199.7.83.42,53,0,0,0,0,00000000,00000000,000,000,2,136,0,0,53,95,0,idle
2021-09-01 16:15:15.931,2021-09-01 16:15:15.944,0.013,0.013,17,192.168.51.205,40990,8.8.8.8,53,0,0,0,0,00000000,00000000,000,000,2,178,2,688,53,137,141,idle
2021-09-01 16:15:15.930,2021-09-01 16:15:15.956,0.026,0.026,17,192.168.51.205,59805,8.8.8.8,53,0,0,0,0,00000000,00000000,000,000,2,178,2,368,53,135,141,idle
2021-09-01 16:15:15.959,2021-09-01 16:15:15.959,0.000,0.000,17,192.168.50.50,22823,8.8.8.8,53,0,0,0,0,00000000,00000000,000,000,2,120,0,0,53,101,0,idle
2021-09-01 16:15:15.959,2021-09-01 16:15:15.959,0.000,0.000,17,192.168.50.50,2403,8.8.8.8,53,0,0,0,0,00000000,00000000,000,000,2,120,0,0,53,105,0,idle
2021-09-01 16:15:15.947,2021-09-01 16:15:15.965,0.018,0.018,17,192.168.51.205,35445,8.8.8.8,53,0,0,0,0,00000000,00000000,000,000,2,196,2,620,53,145,134,idle
2021-09-01 16:15:15.927,2021-09-01 16:15:15.968,0.041,0.041,17,192.168.51.79,57966,192.168.51.205,53,0,0,0,0,00000000,00000000,000,000,2,154,2,688,53,112,141,idle
2021-09-01 16:15:15.960,2021-09-01 16:15:15.988,0.028,0.028,17,192.168.51.205,54696,8.8.8.8,53,0,0,0,0,00000000,00000000,000,000,2,196,2,300,53,143,131,idle
2021-09-01 16:15:15.927,2021-09-01 16:15:15.999,0.072,0.072,17,192.168.51.79,49588,192.168.51.205,53,0,0,0,0,00000000,00000000,000,000,2,154,2,368,53,110,140,idle
2021-09-01 16:15:16.328,2021-09-01 16:15:16.338,0.010,0.010,17,192.168.51.205,48980,8.8.8.8,53,0,0,0,0,00000000,00000000,000,000,2,166,2,390,53,130,157,idle
2021-09-01 16:15:16.327,2021-09-01 16:15:16.341,0.014,0.014,17,192.168.51.205,46813,8.8.8.8,53,0,0,0,0,00000000,00000000,000,000,2,166,2,354,53,129,140,idle
2021-09-01 16:15:16.341,2021-09-01 16:15:16.347,0.006,0.006,17,192.168.51.205,46452,8.8.8.8,53,0,0,0,0,00000000,00000000,000,000,2,194,2,340,53,144,151,idle
2021-09-01 16:15:16.343,2021-09-01 16:15:16.353,0.010,0.010,17,192.168.51.205,55316,8.8.8.8,53,0,0,0,0,00000000,00000000,000,000,2,194,2,298,53,144,131,idle
2021-09-01 16:15:16.324,2021-09-01 16:15:16.355,0.031,0.031,17,192.168.51.79,33274,192.168.51.205,53,0,0,0,0,00000000,00000000,000,000,2,142,2,396,53,102,154,idle
2021-09-01 16:15:16.323,2021-09-01 16:15:16.355,0.032,0.032,17,192.168.51.79,39153,192.168.51.205,53,0,0,0,0,00000000,00000000,000,000,2,142,2,354,53,99,138,idle
2021-09-01 16:15:16.358,2021-09-01 16:15:16.359,0.001,0.001,17,192.168.51.79,33194,192.168.51.205,53,0,0,0,0,00000000,00000000,000,000,2,170,2,340,53,124,150,idle
2021-09-01 16:15:16.690,2021-09-01 16:15:16.693,0.003,0.002,17,192.168.51.131,49470,192.168.51.205,53,0,0,0,0,00000000,00000000,000,000,4,240,4,416,53,105,126,idle
2021-09-01 16:15:16.697,2021-09-01 16:15:16.697,0.000,0.000,17,192.168.51.205,44728,192.5.5.241,53,0,0,0,0,00000000,00000000,000,000,2,136,0,0,53,95,0,idle
2021-09-01 16:15:17.498,2021-09-01 16:15:17.498,0.000,0.000,17,192.168.51.205,42043,192.36.148.17,53,0,0,0,0,00000000,00000000,000,000,2,136,0,0,53,95,0,idle
2021-09-01 16:15:17.531,2021-09-01 16:15:17.531,0.000,0.000,17,192.168.50.19,39246,255.255.255.255,10002,0,0,0,0,00000000,00000000,000,000,13,2431,0,0,427,175,0,idle
2021-09-01 16:15:17.837,2021-09-01 16:15:17.837,0.000,0.000,17,192.168.50.50,37895,8.8.8.8,53,0,0,0,0,00000000,00000000,000,000,2,164,0,0,53,135,0,idle
2021-09-01 16:15:17.837,2021-09-01 16:15:17.837,0.000,0.000,17,192.168.50.50,13992,8.8.8.8,53,0,0,0,0,00000000,00000000,000,000,2,164,0,0,53,137,0,idle
2021-09-01 16:15:17.896,2021-09-01 16:15:17.905,0.009,0.009,17,192.168.51.205,53522,8.8.8.8,53,0,0,0,0,00000000,00000000,000,000,2,204,2,404,53,147,119,idle
2021-09-01 16:15:17.897,2021-09-01 16:15:17.907,0.010,0.010,17,192.168.51.205,42304,8.8.8.8,53,0,0,0,0,00000000,00000000,000,000,2,204,2,308,53,145,130,idle
2021-09-01 16:15:17.892,2021-09-01 16:15:17.915,0.023,0.023,17,192.168.51.79,42903,192.168.51.205,53,0,0,0,0,00000000,00000000,000,000,2,180,2,404,53,128,117,idle
2021-09-01 16:15:17.892,2021-09-01 16:15:17.915,0.023,0.023,17,192.168.51.79,42749,192.168.51.205,53,0,0,0,0,00000000,00000000,000,000,2,180,2,308,53,126,130,idle
2021-09-01 16:15:18.161,2021-09-01 16:15:18.164,0.003,0.002,17,192.168.51.131,42783,192.168.51.205,53,0,0,0,0,00000000,00000000,000,000,4,240,4,416,53,105,126,idle
2021-09-01 16:15:18.296,2021-09-01 16:15:18.296,0.000,0.000,17,192.168.51.205,57361,199.7.91.13,53,0,0,0,0,00000000,00000000,000,000,2,136,0,0,53,95,0,idle
2021-09-01 16:15:19.006,2021-09-01 16:15:19.006,0.000,0.000,17,192.168.50.50,31934,8.8.8.8,53,0,0,0,0,00000000,00000000,000,000,2,164,0,0,53,135,0,idle
2021-09-01 16:15:19.006,2021-09-01 16:15:19.006,0.000,0.000,17,192.168.50.50,46804,8.8.8.8,53,0,0,0,0,00000000,00000000,000,000,2,164,0,0,53,137,0,idle
2021-09-01 16:15:19.098,2021-09-01 16:15:19.098,0.000,0.000,17,192.168.51.205,55836,192.112.36.4,53,0,0,0,0,00000000,00000000,000,000,2,136,0,0,53,94,0,idle
2021-09-01 16:15:19.691,2021-09-01 16:15:19.694,0.003,0.002,17,192.168.51.131,48320,192.168.51.205,53,0,0,0,0,00000000,00000000,000,000,4,240,4,416,53,105,126,idle
2021-09-01 16:15:19.873,2021-09-01 16:15:19.873,0.000,0.000,17,192.168.50.50,18467,8.8.8.8,53,0,0,0,0,00000000,00000000,000,000,2,120,0,0,53,101,0,idle
2021-09-01 16:15:19.873,2021-09-01 16:15:19.873,0.000,0.000,17,192.168.50.50,28708,8.8.8.8,53,0,0,0,0,00000000,00000000,000,000,2,120,0,0,53,105,0,idle
2021-09-01 16:15:19.898,2021-09-01 16:15:19.898,0.000,0.000,17,192.168.51.205,57659,192.203.230.10,53,0,0,0,0,00000000,00000000,000,000,2,136,0,0,53,95,0,idle
2021-09-01 16:15:20.699,2021-09-01 16:15:20.699,0.000,0.000,17,192.168.51.205,34379,198.97.190.53,53,0,0,0,0,00000000,00000000,000,000,2,136,0,0,53,94,0,idle
2021-09-01 16:15:20.713,2021-09-01 16:15:20.713,0.000,0.000,17,192.168.50.50,48353,8.8.8.8,53,0,0,0,0,00000000,00000000,000,000,2,164,0,0,53,135,0,idle
2021-09-01 16:15:20.713,2021-09-01 16:15:20.713,0.000,0.000,17,192.168.50.50,1280,8.8.8.8,53,0,0,0,0,00000000,00000000,000,000,2,164,0,0,53,137,0,idle
2021-09-01 16:15:16.012,2021-09-01 16:15:21.017,5.005,0.000,17,192.168.50.106,55049,8.8.8.8,53,0,0,0,0,00000000,00000000,000,000,8,472,0,0,53,104,0,idle
2021-09-01 16:15:21.057,2021-09-01 16:15:21.064,0.007,0.007,17,192.168.50.45,56370,172.16.31.100,53,0,0,0,0,00000000,00000000,000,000,2,144,2,358,53,126,147,idle
2021-09-01 16:15:12.107,2021-09-01 16:15:21.130,9.023,0.000,6,192.168.60.183,64409,192.168.50.18,443,S,S,0,0,dac37064,00000000,000,000,6,304,0,0,0,0,0,idle
2021-09-01 16:15:21.204,2021-09-01 16:15:21.204,0.000,0.000,17,192.168.50.50,6230,8.8.8.8,53,0,0,0,0,00000000,00000000,000,000,2,164,0,0,53,135,0,idle
2021-09-01 16:15:21.205,2021-09-01 16:15:21.205,0.000,0.000,17,192.168.50.50,28396,8.8.8.8,53,0,0,0,0,00000000,00000000,000,000,2,164,0,0,53,136,0,idle
2021-09-01 16:15:21.496,2021-09-01 16:15:21.496,0.000,0.000,17,192.168.51.205,58033,202.12.27.33,53,0,0,0,0,00000000,00000000,000,000,2,136,0,0,53,95,0,idle
2021-09-01 16:15:13.993,2021-09-01 16:15:21.993,8.000,0.000,17,192.168.60.159,54425,8.8.8.8,53,0,0,0,0,00000000,00000000,000,000,10,710,0,0,53,124,0,idle
2021-09-01 16:15:22.264,2021-09-01 16:15:22.267,0.003,0.002,17,192.168.51.131,59172,192.168.51.205,53,0,0,0,0,00000000,00000000,000,000,4,240,4,416,53,105,126,idle
2021-09-01 16:15:22.297,2021-09-01 16:15:22.297,0.000,0.000,17,192.168.51.205,42428,192.33.4.12,53,0,0,0,0,00000000,00000000,000,000,2,136,0,0,53,95,0,idle
2021-09-01 16:15:22.511,2021-09-01 16:15:22.511,0.000,0.000,17,192.168.60.210,57305,8.8.8.8,53,0,0,0,0,00000000,00000000,000,000,4,268,0,0,53,119,0,idle
2021-09-01 16:15:23.095,2021-09-01 16:15:23.095,0.000,0.000,17,192.168.51.205,48781,193.0.14.129,53,0,0,0,0,00000000,00000000,000,000,2,136,0,0,53,95,0,idle
2021-09-01 16:15:23.752,2021-09-01 16:15:23.755,0.003,0.002,17,192.168.51.131,37091,192.168.51.205,53,0,0,0,0,00000000,00000000,000,000,4,240,4,416,53,105,126,idle
2021-09-01 16:15:23.780,2021-09-01 16:15:23.792,0.012,0.012,17,192.168.50.45,64179,172.16.31.100,53,0,0,0,0,00000000,00000000,000,000,2,150,2,598,53,126,157,idle
2021-09-01 16:15:23.898,2021-09-01 16:15:23.898,0.000,0.000,17,192.168.51.205,58338,198.41.0.4,53,0,0,0,0,00000000,00000000,000,000,2,136,0,0,53,95,0,idle
2021-09-01 16:20:28.859,2021-09-01 16:20:28.931,0.072,0.004,6,192.168.50.131,43304,192.168.50.249,80,S,APSF,AS,APSF,7c0fa061,c3e60137,000,000,21,1676,26,28402,80,176,177,
2021-09-01 16:15:25.260,2021-09-01 16:15:25.263,0.003,0.002,17,192.168.51.131,48653,192.168.51.205,53,0,0,0,0,00000000,00000000,000,000,4,240,4,416,53,105,126,idle
2021-09-01 16:15:25.780,2021-09-01 16:15:25.780,0.000,0.000,6,192.168.60.104,2841,107.23.87.185,80,S,S,0,0,8ddf7470,00000000,000,000,2,120,0,0,0,0,0,idle
2021-09-01 16:15:25.905,2021-09-01 16:15:25.997,0.092,0.092,17,192.168.60.104,4446,192.168.60.205,53,0,0,0,0,00000000,00000000,000,000,2,128,2,192,53,115,134,idle
2021-09-01 16:15:26.024,2021-09-01 16:15:26.024,0.000,0.000,17,192.168.50.106,58587,8.8.8.8,53,0,0,0,0,00000000,00000000,000,000,4,236,0,0,53,104,0,idle
2021-09-01 16:15:26.027,2021-09-01 16:15:26.027,0.000,0.000,17,192.168.50.106,54264,8.8.8.8,53,0,0,0,0,00000000,00000000,000,000,4,236,0,0,53,104,0,idle
2021-09-01 16:15:26.105,2021-09-01 16:15:26.105,0.000,0.000,17,192.168.50.50,33093,8.8.8.8,53,0,0,0,0,00000000,00000000,000,000,2,150,0,0,53,124,0,idle
2021-09-01 16:15:26.105,2021-09-01 16:15:26.105,0.000,0.000,17,192.168.50.50,6848,8.8.8.8,53,0,0,0,0,00000000,00000000,000,000,2,150,0,0,53,129,0,idle
2021-09-01 16:15:26.667,2021-09-01 16:15:26.667,0.000,0.000,17,192.168.51.205,58389,192.58.128.30,53,0,0,0,0,00000000,00000000,000,000,2,136,0,0,53,95,0,idle
2021-09-01 16:15:26.662,2021-09-01 16:15:26.670,0.008,0.008,17,192.168.51.205,56304,8.8.8.8,53,0,0,0,0,00000000,00000000,000,000,2,166,2,428,53,127,154,idle
2021-09-01 16:15:26.664,2021-09-01 16:15:26.678,0.014,0.014,17,192.168.51.205,56893,8.8.8.8,53,0,0,0,0,00000000,00000000,000,000,2,166,2,676,53,129,144,idle
2021-09-01 16:15:26.671,2021-09-01 16:15:26.684,0.013,0.013,17,192.168.51.205,56443,8.8.8.8,53,0,0,0,0,00000000,00000000,000,000,2,188,2,196,53,140,132,idle
2021-09-01 16:15:26.659,2021-09-01 16:15:26.685,0.026,0.026,17,192.168.51.79,50553,192.168.51.205,53,0,0,0,0,00000000,00000000,000,000,2,142,2,440,53,97,152,idle
2021-09-01 16:15:26.659,2021-09-01 16:15:26.693,0.034,0.034,17,192.168.51.79,45840,192.168.51.205,53,0,0,0,0,00000000,00000000,000,000,2,142,2,688,53,100,143,idle
2021-09-01 16:15:26.701,2021-09-01 16:15:26.706,0.005,0.000,17,fe80::b6fb:e4ff:fe5e:25f8,57688,ff02::0001,10002,0,0,0,0,00000000,00000000,000,000,12,2484,0,0,427,176,0,idle
2021-09-01 16:15:26.704,2021-09-01 16:15:26.706,0.002,0.000,17,192.168.50.20,37271,255.255.255.255,10002,0,0,0,0,00000000,00000000,000,000,13,2431,0,0,427,176,0,idle
2021-09-01 16:15:26.702,2021-09-01 16:15:26.707,0.005,0.000,17,fe80::b6fb:e4ff:fe5e:25f8,43446,ff02::0001,10002,0,0,0,0,00000000,00000000,000,000,12,2484,0,0,427,177,0,idle
2021-09-01 16:15:26.702,2021-09-01 16:15:26.709,0.007,0.000,17,fe80::b6fb:e4ff:fe5e:25f8,50273,ff02::0001,10002,0,0,0,0,00000000,00000000,000,000,12,2484,0,0,427,172,0,idle
2021-09-01 16:15:26.703,2021-09-01 16:15:26.710,0.007,0.000,17,fe80::b6fb:e4ff:fe5e:25f8,52852,ff02::0001,10002,0,0,0,0,00000000,00000000,000,000,12,2484,0,0,427,176,0,idle
2021-09-01 16:15:26.705,2021-09-01 16:15:26.712,0.007,0.000,17,fe80::b6fb:e4ff:fe5e:25f8,35800,ff02::0001,10002,0,0,0,0,00000000,00000000,000,000,12,2484,0,0,427,176,0,idle
2021-09-01 16:15:26.707,2021-09-01 16:15:26.712,0.005,0.000,17,fe80::b6fb:e4ff:fe5e:25f8,57679,ff02::0001,10002,0,0,0,0,00000000,00000000,000,000,12,2484,0,0,427,176,0,idle
2021-09-01 16:15:26.720,2021-09-01 16:15:26.721,0.001,0.001,17,192.168.51.131,48323,192.168.51.205,53,0,0,0,0,00000000,00000000,000,000,4,240,4,416,53,105,125,idle
2021-09-01 16:15:27.450,2021-09-01 16:15:27.450,0.000,0.000,6,192.168.50.129,56122,192.168.50.248,80,A,0,0,0,ab47983d,00000000,000,000,1,40,0,0,0,0,0,idle
2021-09-01 16:15:27.478,2021-09-01 16:15:27.478,0.000,0.000,17,192.168.51.205,37599,199.7.83.42,53,0,0,0,0,00000000,00000000,000,000,2,136,0,0,53,95,0,idle
2021-09-01 16:15:27.516,2021-09-01 16:15:27.516,0.000,0.000,17,192.168.60.210,38350,8.8.8.8,53,0,0,0,0,00000000,00000000,000,000,4,268,0,0,53,119,0,idle
2021-09-01 16:15:27.872,2021-09-01 16:15:27.872,0.000,0.000,17,192.168.50.50,2839,8.8.8.8,53,0,0,0,0,00000000,00000000,000,000,2,134,0,0,53,119,0,idle
2021-09-01 16:15:27.873,2021-09-01 16:15:27.873,0.000,0.000,17,192.168.50.50,5633,8.8.8.8,53,0,0,0,0,00000000,00000000,000,000,2,134,0,0,53,122,0,idle
2021-09-01 16:15:28.277,2021-09-01 16:15:28.277,0.000,0.000,17,192.168.51.205,51453,199.9.14.201,53,0,0,0,0,00000000,00000000,000,000,2,136,0,0,53,94,0,idle
2021-09-01 16:15:26.009,2021-09-01 16:15:29.004,2.995,0.000,6,192.168.60.104,2842,107.23.87.185,80,S,S,0,0,8e65e8cf,00000000,000,000,4,240,0,0,0,0,0,idle
2021-09-01 16:15:29.022,2021-09-01 16:15:29.022,0.000,0.000,17,192.168.50.50,27083,8.8.8.8,53,0,0,0,0,00000000,00000000,000,000,2,134,0,0,53,119,0,idle
2021-09-01 16:15:29.022,2021-09-01 16:15:29.022,0.000,0.000,17,192.168.50.50,48168,8.8.8.8,53,0,0,0,0,00000000,00000000,000,000,2,134,0,0,53,122,0,idle
2021-09-01 16:15:29.078,2021-09-01 16:15:29.078,0.000,0.000,17,192.168.51.205,53220,192.5.5.241,53,0,0,0,0,00000000,00000000,000,000,2,136,0,0,53,95,0,idle
2021-09-01 16:15:29.250,2021-09-01 16:15:29.253,0.003,0.002,17,192.168.51.131,41540,192.168.51.205,53,0,0,0,0,00000000,00000000,000,000,4,240,4,416,53,105,126,idle
2021-09-01 16:20:31.704,2021-09-01 16:20:31.704,0.000,0.000,6,192.168.60.159,59976,192.168.60.149,8002,S,S,AR,0,1a775138,00000000,000,000,2,104,1,40,0,0,0,
2021-09-01 16:20:31.704,2021-09-01 16:20:31.704,0.000,0.000,6,192.168.60.149,8002,192.168.60.159,59976,AR,0,0,0,00000000,00000000,000,000,1,40,0,0,0,0,0,
2021-09-01 16:20:32.200,2021-09-01 16:20:32.201,0.001,0.001,6,192.168.60.159,59976,192.168.60.149,8002,S,S,AR,0,1a775138,00000000,000,000,2,104,1,40,0,0,0,
2021-09-01 16:20:32.201,2021-09-01 16:20:32.201,0.000,0.000,6,192.168.60.149,8002,192.168.60.159,59976,AR,0,0,0,00000000,00000000,000,000,1,40,0,0,0,0,0,
2021-09-01 16:20:32.703,2021-09-01 16:20:32.703,0.000,0.000,6,192.168.60.159,59976,192.168.60.149,8002,S,S,AR,0,1a775138,00000000,000,000,2,96,1,40,0,0,0,
2021-09-01 16:20:32.703,2021-09-01 16:20:32.703,0.000,0.000,6,192.168.60.149,8002,192.168.60.159,59976,AR,0,0,0,00000000,00000000,000,000,1,40,0,0,0,0,0,
