flow_id,stime_ms,src_ip,dst_ip,protocol,src_port,dst_port,application,vlan,protocol_name
2925800015,1631290556561,192.168.50.50,8.8.8.8,17,26309,53,0,0,UDP
2595669426,1631290556570,192.168.51.205,192.203.230.10,17,39636,53,0,0,UDP
506405561,1631290556667,192.168.51.205,1.1.1.1,17,57223,53,0,0,UDP
1587749561,1631290556666,192.168.51.205,1.1.1.1,17,40715,53,0,0,UDP
2581663793,1631290556662,192.168.51.137,192.168.51.205,17,39392,53,0,0,UDP
3384217649,1631290557004,192.168.51.137,192.168.51.205,17,51638,53,0,0,UDP
547885713,1631290492624,192.168.50.45,224.0.0.252,2,0,0,0,0,IGMP
3870631860,1631290557371,192.168.51.205,192.33.4.12,17,58941,53,0,0,UDP
201467106,1631290549581,192.168.60.159,8.8.8.8,17,50339,53,0,0,UDP
3846908495,1631290557621,192.168.50.50,8.8.8.8,17,11754,53,0,0,UDP
2111187535,1631290557622,192.168.50.50,8.8.8.8,17,46455,53,0,0,UDP
2168601916,1631290557998,192.168.50.45,172.16.31.100,17,60923,53,0,0,UDP
2171511718,1631290558172,192.168.51.205,192.58.128.30,17,33277,53,0,0,UDP
4166065830,1631290550262,192.168.60.183,192.168.50.100,17,63568,53,0,0,UDP
4124572350,1631290558335,192.168.50.19,255.255.255.255,17,51841,10002,0,0,UDP
702491159,1631290558380,192.168.50.106,8.8.8.8,17,57726,53,0,0,UDP
431827479,1631290558383,192.168.50.106,8.8.8.8,17,53532,53,0,0,UDP
547885636,1631290492749,192.168.50.248,224.0.0.252,2,0,0,0,0,IGMP
2912166844,1631290559409,192.168.51.205,198.41.0.4,17,43796,53,0,0,UDP
2132484793,1631290559405,192.168.51.205,1.1.1.1,17,48819,53,0,0,UDP
133046969,1631290559573,192.168.51.205,1.1.1.1,17,50758,53,0,0,UDP
3958378546,1631290559401,192.168.51.138,192.168.51.205,17,60401,53,0,0,UDP
794291522,1631290497744,192.168.50.248,239.255.255.250,2,0,0,0,0,IGMP
3696277417,1631290560210,192.168.51.205,192.36.148.17,17,56541,53,0,0,UDP
547885654,1631290494502,192.168.50.237,224.0.0.251,2,0,0,0,0,IGMP
2565287225,1631290561008,192.168.51.205,193.0.14.129,17,39246,53,0,0,UDP
547885635,1631290500744,192.168.50.248,224.0.0.251,2,0,0,0,0,IGMP
1639066191,1631290561423,192.168.50.50,8.8.8.8,17,43283,53,0,0,UDP
372517455,1631290561423,192.168.50.50,8.8.8.8,17,56981,53,0,0,UDP
2873896305,1631290561808,192.168.51.205,199.9.14.201,17,44268,53,0,0,UDP
2904177980,1631290561801,192.168.50.45,172.16.31.100,17,49571,53,0,0,UDP
2982416433,1631290561893,192.168.51.137,192.168.51.205,17,45509,53,0,0,UDP
3104638908,1631290562606,192.168.51.205,192.112.36.4,17,47572,53,0,0,UDP
75442767,1631290562768,192.168.50.50,8.8.8.8,17,52446,53,0,0,UDP
1867786831,1631290562768,192.168.50.50,8.8.8.8,17,42997,53,0,0,UDP
468527695,1631290562778,192.168.50.50,8.8.8.8,17,54092,53,0,0,UDP
565783119,1631290562778,192.168.50.50,8.8.8.8,17,59672,53,0,0,UDP
489302607,1631290532326,192.168.50.50,8.8.8.8,17,54667,53,0,0,UDP
757017167,1631290532328,192.168.50.50,8.8.8.8,17,58814,53,0,0,UDP
798370327,1631290563389,192.168.50.106,8.8.8.8,17,59191,53,0,0,UDP
1663838743,1631290563393,192.168.50.106,8.8.8.8,17,43917,53,0,0,UDP
3360635033,1631290563408,192.168.51.205,202.12.27.33,17,49898,53,0,0,UDP
3471384230,1631290555682,192.168.60.183,192.168.50.100,17,52968,53,0,0,UDP
3480493734,1631290555940,192.168.60.183,192.168.50.100,17,53109,53,0,0,UDP
3042144402,1631290564206,192.168.51.205,199.7.83.42,17,45821,53,0,0,UDP
2400034189,1631290565008,192.168.51.205,198.97.190.53,17,35269,53,0,0,UDP
2769713333,1631290565804,192.168.51.205,199.7.91.13,17,41656,53,0,0,UDP
295447119,1631290565963,192.168.50.50,8.8.8.8,17,55613,53,0,0,UDP
370879055,1631290565963,192.168.50.50,8.8.8.8,17,57018,53,0,0,UDP
2388732495,1631290566571,192.168.50.50,8.8.8.8,17,18112,53,0,0,UDP
294267471,1631290566571,192.168.50.50,8.8.8.8,17,55595,53,0,0,UDP
2168792649,1631290566607,192.168.51.205,192.5.5.241,17,33257,53,0,0,UDP
3264155859,1631290566875,192.168.60.107,192.168.60.205,17,49806,53,0,0,UDP
547886015,1631290507117,192.168.51.254,224.0.0.1,2,0,0,0,0,IGMP
1325409455,1631290557127,192.168.60.210,8.8.8.8,17,34721,53,0,0,UDP
794291407,1631290567367,192.168.51.117,239.255.255.250,2,0,0,0,0,IGMP
3075458482,1631290567409,192.168.51.205,192.203.230.10,17,46893,53,0,0,UDP
3972848576,1631290564578,192.168.51.22,239.255.255.250,17,50074,1900,0,0,UDP
2017798735,1631290567633,192.168.50.50,8.8.8.8,17,45284,53,0,0,UDP
685517391,1631290567634,192.168.50.50,8.8.8.8,17,57469,53,0,0,UDP
2663131060,1631290568210,192.168.51.205,192.33.4.12,17,40500,53,0,0,UDP
1145448983,1631290568399,192.168.50.106,8.8.8.8,17,36071,53,0,0,UDP
335161879,1631290568402,192.168.50.106,8.8.8.8,17,56155,53,0,0,UDP
127083746,1631290560384,192.168.60.159,8.8.8.8,17,53042,53,0,0,UDP
547886025,1631290568877,192.168.51.117,224.0.0.252,2,0,0,0,0,IGMP
2712839078,1631290569005,192.168.51.205,192.58.128.30,17,41249,53,0,0,UDP
547885874,1631290569950,192.168.51.137,224.0.0.251,2,0,0,0,0,IGMP
547885721,1631290509995,192.168.51.254,224.0.1.39,2,0,0,0,0,IGMP
3613986865,1631290571369,192.168.51.137,192.168.51.205,17,55144,53,0,0,UDP
794291372,1631290511547,192.168.51.22,239.255.255.250,2,0,0,0,0,IGMP
589505711,1631290572138,192.168.60.210,8.8.8.8,17,60290,53,0,0,UDP
1046030927,1631290572736,192.168.50.50,8.8.8.8,17,63224,53,0,0,UDP
3803785807,1631290572737,192.168.50.50,8.8.8.8,17,10776,53,0,0,UDP
3871615567,1631290572796,192.168.50.50,8.8.8.8,17,11877,53,0,0,UDP
832449103,1631290572796,192.168.50.50,8.8.8.8,17,63807,53,0,0,UDP
1058198371,1631290573207,192.168.60.159,255.255.255.255,17,68,67,0,0,UDP
1058394885,1631290573304,192.168.60.254,255.255.255.255,17,67,68,0,0,UDP
4329472,1631290573366,192.168.60.254,192.168.60.253,17,67,67,0,0,UDP
1058394886,1631290573370,192.168.60.253,255.255.255.255,17,67,68,0,0,UDP
1622551063,1631290573408,192.168.50.106,8.8.8.8,17,43031,53,0,0,UDP
1702242839,1631290573410,192.168.50.106,8.8.8.8,17,44503,53,0,0,UDP
1876830799,1631290542336,192.168.50.50,8.8.8.8,17,42879,53,0,0,UDP
3253414479,1631290542331,192.168.50.50,8.8.8.8,17,2378,53,0,0,UDP
547885997,1631290508045,192.168.51.22,224.0.0.251,2,0,0,0,0,IGMP
547885994,1631290512547,192.168.51.22,224.0.0.252,2,0,0,0,0,IGMP
4008893179,1631290571624,192.168.50.45,239.255.255.250,17,49572,1900,0,0,UDP
4250917596,1631290494405,192.168.50.248,255.255.255.255,17,49673,1947,0,0,UDP
2313031739,1631290575353,fe80::b6fb:e4ff:fe5e:25f8,ff02::0001,17,36638,10002,0,0,UDP
3814199355,1631290575353,fe80::b6fb:e4ff:fe5e:25f8,ff02::0001,17,58776,10002,0,0,UDP
2953181881,1631290575357,192.168.50.20,255.255.255.255,17,36691,10002,0,0,UDP
2981236795,1631290575355,fe80::b6fb:e4ff:fe5e:25f8,ff02::0001,17,46962,10002,0,0,UDP
3534557243,1631290575355,fe80::b6fb:e4ff:fe5e:25f8,ff02::0001,17,54381,10002,0,0,UDP
3215200315,1631290575357,fe80::b6fb:e4ff:fe5e:25f8,ff02::0001,17,47460,10002,0,0,UDP
2976911419,1631290575359,fe80::b6fb:e4ff:fe5e:25f8,ff02::0001,17,47024,10002,0,0,UDP
3875809871,1631290575978,192.168.50.50,8.8.8.8,17,12197,53,0,0,UDP
2627938895,1631290575978,192.168.50.50,8.8.8.8,17,21506,53,0,0,UDP
3432455846,1631290567987,192.168.60.183,192.168.50.100,17,52374,53,0,0,UDP
2609588815,1631290576582,192.168.50.50,8.8.8.8,17,21290,53,0,0,UDP
4193725007,1631290576582,192.168.50.50,8.8.8.8,17,12630,53,0,0,UDP
576136367,1631290577139,192.168.60.210,8.8.8.8,17,60150,53,0,0,UDP
4961,1631290567132,192.168.60.254,192.168.60.210,1,3,13,0,0,ICMP
1195911703,1631290578416,192.168.50.106,8.8.8.8,17,36841,53,0,0,UDP
297150999,1631290578420,192.168.50.106,8.8.8.8,17,55575,53,0,0,UDP
3255310300,1631290498446,192.168.50.248,192.168.50.255,17,49673,1947,0,0,UDP
4170328655,1631290547480,192.168.50.50,8.8.8.8,17,12339,53,0,0,UDP
3046980924,1631290579020,192.168.50.45,172.16.31.100,17,55588,53,0,0,UDP
754723407,1631290579650,192.168.50.50,8.8.8.8,17,58461,53,0,0,UDP
1478437455,1631290579650,192.168.50.50,8.8.8.8,17,37054,53,0,0,UDP
5084,1631290509742,192.168.60.254,192.168.60.111,1,3,13,0,0,ICMP
186066146,1631290573307,192.168.60.159,8.8.8.8,17,50102,53,0,0,UDP
9113730,1631290511929,192.168.60.183,192.168.60.255,17,138,138,0,0,UDP
9113776,1631290511929,192.168.60.183,192.168.60.205,17,138,138,0,0,UDP
2893090865,1631290582522,192.168.51.137,192.168.51.205,17,44144,53,0,0,UDP
628237538,1631290574549,192.168.60.159,8.8.8.8,17,60883,53,0,0,UDP
3326611505,1631290582596,192.168.51.137,192.168.51.205,17,50761,53,0,0,UDP
2571119183,1631290582757,192.168.50.50,8.8.8.8,17,20961,53,0,0,UDP
673065551,1631290582757,192.168.50.50,8.8.8.8,17,57535,53,0,0,UDP
3288738383,1631290582808,192.168.50.50,8.8.8.8,17,3239,53,0,0,UDP
2661624399,1631290582808,192.168.50.50,8.8.8.8,17,22020,53,0,0,UDP
2236687292,1631290582889,192.168.51.205,198.41.0.4,17,33745,53,0,0,UDP
1533027001,1631290582886,192.168.51.205,1.1.1.1,17,39624,53,0,0,UDP
2860519473,1631290582881,192.168.51.137,192.168.51.205,17,43649,53,0,0,UDP
3667317944,1631290579979,192.168.60.110,239.255.255.250,17,62912,1900,0,0,UDP
1899112983,1631290583426,192.168.50.106,8.8.8.8,17,47507,53,0,0,UDP
1988045335,1631290583432,192.168.50.106,8.8.8.8,17,48862,53,0,0,UDP
2227419049,1631290583692,192.168.51.205,192.36.148.17,17,33870,53,0,0,UDP
2943485884,1631290584486,192.168.51.205,192.112.36.4,17,44971,53,0,0,UDP
3288870201,1631290585286,192.168.51.205,193.0.14.129,17,50593,53,0,0,UDP
3627771980,1631290585314,fe80::61bb:15a6:a754:53b0,ff02::0001:0003,17,52604,5355,0,0,UDP
4212340936,1631290585315,192.168.60.159,224.0.0.252,17,56250,5355,0,0,UDP
327165154,1631290577460,192.168.60.159,8.8.8.8,17,56097,53,0,0,UDP
1038690895,1631290585990,192.168.50.50,8.8.8.8,17,62792,53,0,0,UDP
1998793295,1631290585990,192.168.50.50,8.8.8.8,17,49026,53,0,0,UDP
548291251,1631290496985,192.168.50.254,224.0.0.13,103,0,0,0,0,PIM
3078303089,1631290586087,192.168.51.205,199.9.14.201,17,45275,53,0,0,UDP
356197049,1631290586435,192.168.51.205,1.1.1.1,17,54419,53,0,0,UDP
1459692217,1631290586436,192.168.51.205,1.1.1.1,17,38569,53,0,0,UDP
3473215537,1631290586431,192.168.51.137,192.168.51.205,17,52996,53,0,0,UDP
3455134287,1631290586591,192.168.50.50,8.8.8.8,17,1360,53,0,0,UDP
2540644943,1631290586592,192.168.50.50,8.8.8.8,17,24526,53,0,0,UDP
3055761561,1631290586885,192.168.51.205,202.12.27.33,17,48262,53,0,0,UDP
608052450,1631290578914,192.168.60.159,8.8.8.8,17,60575,53,0,0,UDP
547888319,1631290527439,192.168.60.254,224.0.0.1,2,0,0,0,0,IGMP
547888340,1631290530565,192.168.60.111,224.0.0.251,2,0,0,0,0,IGMP
3220533394,1631290587688,192.168.51.205,199.7.83.42,17,47195,53,0,0,UDP
794234590,1631290537222,192.168.60.210,239.255.18.76,2,0,0,0,0,IGMP
794291526,1631290537380,192.168.50.253,239.255.255.251,2,0,0,0,0,IGMP
547888233,1631290528741,192.168.60.210,224.0.0.251,2,0,0,0,0,IGMP
794289106,1631290587870,192.168.60.104,239.255.255.250,2,0,0,0,0,IGMP
771105465,1631290587933,192.168.51.205,1.1.1.1,17,60510,53,0,0,UDP
1470505657,1631290587932,192.168.51.205,1.1.1.1,17,38414,53,0,0,UDP
2352877617,1631290587928,192.168.51.137,192.168.51.205,17,35903,53,0,0,UDP
547888164,1631290532511,192.168.60.159,224.0.0.251,2,0,0,0,0,IGMP
2253335119,1631290588299,192.168.50.50,8.8.8.8,17,20206,53,0,0,UDP
2155424335,1631290588301,192.168.50.50,8.8.8.8,17,18648,53,0,0,UDP
3132422846,1631290588336,192.168.50.19,255.255.255.255,17,34274,10002,0,0,UDP
2934807949,1631290588489,192.168.51.205,198.97.190.53,17,43045,53,0,0,UDP
547888163,1631290531515,192.168.60.159,224.0.0.252,2,0,0,0,0,IGMP
543551489,1631290533511,192.168.60.159,224.205.236.222,2,0,0,0,0,IGMP
547888339,1631290532565,192.168.60.111,224.0.0.252,2,0,0,0,0,IGMP
2098703124,1631290530100,192.168.51.22,104.16.249.249,6,54703,443,0,0,TCP
547888131,1631290531235,192.168.60.191,224.0.0.252,2,0,0,0,0,IGMP
2697427125,1631290589286,192.168.51.205,199.7.91.13,17,42857,53,0,0,UDP
3762563663,1631290589656,192.168.50.50,8.8.8.8,17,10469,53,0,0,UDP
415115855,1631290589656,192.168.50.50,8.8.8.8,17,53279,53,0,0,UDP
547888140,1631290536219,192.168.60.183,224.0.0.251,2,0,0,0,0,IGMP
3894355529,1631290590087,192.168.51.205,192.5.5.241,17,59571,53,0,0,UDP
4119142054,1631290582152,192.168.60.183,192.168.50.100,17,62852,53,0,0,UDP
9708217,1631290590732,192.168.51.205,1.1.1.1,17,49468,53,0,0,UDP
3703377970,1631290590728,192.168.51.138,192.168.51.205,17,56508,53,0,0,UDP
3494757810,1631290590888,192.168.51.205,192.203.230.10,17,53295,53,0,0,UDP
9113770,1631290509989,192.168.60.159,192.168.60.255,17,138,138,0,0,UDP
9113752,1631290509989,192.168.60.159,192.168.60.205,17,138,138,0,0,UDP
4898,1631290574442,192.168.60.254,192.168.60.159,1,3,3,0,0,ICMP
547888336,1631290530148,192.168.60.107,224.0.0.251,2,0,0,0,0,IGMP
3561433012,1631290591688,192.168.51.205,192.33.4.12,17,54479,53,0,0,UDP
789980199,1631290507338,192.168.0.101,192.168.60.5,17,12055,2055,0,0,UDP
12067,1631290507338,192.168.60.5,192.168.0.101,1,3,3,0,0,ICMP
547888313,1631290537251,192.168.60.2,224.0.0.251,2,0,0,0,0,IGMP
547888251,1631290527778,192.168.60.192,224.0.0.251,2,0,0,0,0,IGMP
547888343,1631290527648,192.168.60.107,224.0.0.252,2,0,0,0,0,IGMP
269831486,1631290549895,192.168.51.22,52.25.31.211,6,58532,443,0,0,TCP
1566057647,1631290582146,192.168.60.210,8.8.8.8,17,38393,53,0,0,UDP
2210309030,1631290592488,192.168.51.205,192.58.128.30,17,33581,53,0,0,UDP
547885638,1631290528340,192.168.50.253,224.0.0.251,2,0,0,0,0,IGMP
547888139,1631290531220,192.168.60.183,224.0.0.252,2,0,0,0,0,IGMP
2572757583,1631290592821,192.168.50.50,8.8.8.8,17,20984,53,0,0,UDP
2573216335,1631290592821,192.168.50.50,8.8.8.8,17,20929,53,0,0,UDP
2059414095,1631290592822,192.168.50.50,8.8.8.8,17,45665,53,0,0,UDP
1714432591,1631290592823,192.168.50.50,8.8.8.8,17,44689,53,0,0,UDP
547885626,1631290529413,192.168.50.134,224.0.0.252,2,0,0,0,0,IGMP
98183703,1631290588438,192.168.50.106,8.8.8.8,17,52603,53,0,0,UDP
2411466801,1631290593554,192.168.51.137,192.168.51.205,17,36797,53,0,0,UDP
3089109041,1631290593621,192.168.51.137,192.168.51.205,17,47137,53,0,0,UDP
794289105,1631290534648,192.168.60.107,239.255.255.250,2,0,0,0,0,IGMP
3594457137,1631290593949,192.168.51.137,192.168.51.205,17,54846,53,0,0,UDP
794288933,1631290529511,192.168.60.159,239.255.255.250,2,0,0,0,0,IGMP
794291516,1631290532923,192.168.50.134,239.255.255.250,2,0,0,0,0,IGMP
522529359,1631290594432,192.168.50.50,8.8.8.8,17,55172,53,0,0,UDP
2530486863,1631290594433,192.168.50.50,8.8.8.8,17,24181,53,0,0,UDP
1064903906,1631290586574,192.168.60.159,8.8.8.8,17,63448,53,0,0,UDP
1836,1631290595186,192.168.40.254,192.168.60.159,1,3,13,0,0,ICMP
66069730,1631290587898,192.168.60.159,8.8.8.8,17,52049,53,0,0,UDP
3281201743,1631290564480,192.168.50.50,8.8.8.8,17,2866,53,0,0,UDP
3018861135,1631290564481,192.168.50.50,8.8.8.8,17,31569,53,0,0,UDP
2422483535,1631290596006,192.168.50.50,8.8.8.8,17,22725,53,0,0,UDP
2352425551,1631290596006,192.168.50.50,8.8.8.8,17,17558,53,0,0,UDP
794288909,1631290535716,192.168.60.183,239.255.255.250,2,0,0,0,0,IGMP
3582450524,1631290500125,192.168.51.138,239.255.255.250,17,64209,1900,0,0,UDP
547888537,1631290529096,192.168.60.254,224.0.1.39,2,0,0,0,0,IGMP
2063215183,1631290596600,192.168.50.50,8.8.8.8,17,45659,53,0,0,UDP
3154192975,1631290596601,192.168.50.50,8.8.8.8,17,29856,53,0,0,UDP
2309382805,1631290512111,192.168.60.210,192.168.60.5,6,35238,514,0,0,TCP
3091933775,1631290598309,192.168.50.50,8.8.8.8,17,28906,53,0,0,UDP
3847432783,1631290598309,192.168.50.50,8.8.8.8,17,11762,53,0,0,UDP
1426729495,1631290593447,192.168.50.106,8.8.8.8,17,40363,53,0,0,UDP
3820756646,1631290590469,192.168.60.183,192.168.50.100,17,58301,53,0,0,UDP
3443855409,1631290598732,192.168.51.137,192.168.51.205,17,52548,53,0,0,UDP
59974882,1631290591044,192.168.60.159,8.8.8.8,17,52018,53,0,0,UDP
2385580081,1631290599109,192.168.51.137,192.168.51.205,17,36400,53,0,0,UDP
3287032764,1631290599678,192.168.51.205,198.41.0.4,17,50540,53,0,0,UDP
1657152185,1631290599673,192.168.51.205,1.1.1.1,17,41838,53,0,0,UDP
3641839665,1631290599668,192.168.51.137,192.168.51.205,17,55571,53,0,0,UDP
548291507,1631290511335,192.168.51.254,224.0.0.13,103,0,0,0,0,PIM
3519637580,1631290599937,fe80::61bb:15a6:a754:53b0,ff02::0001:0003,17,50318,5355,0,0,UDP
4040833224,1631290599937,192.168.60.159,224.0.0.252,17,53363,5355,0,0,UDP
3008511292,1631290600138,192.168.50.45,172.16.31.100,17,57323,53,0,0,UDP
3128342441,1631290600480,192.168.51.205,192.36.148.17,17,47867,53,0,0,UDP
3458140092,1631290601280,192.168.51.205,192.112.36.4,17,52934,53,0,0,UDP
8917161,1631290585619,192.168.60.159,192.168.60.255,17,137,137,0,0,UDP
2464820593,1631290602080,192.168.51.205,199.9.14.201,17,38218,53,0,0,UDP
4054916774,1631290594186,192.168.60.183,192.168.50.100,17,61872,53,0,0,UDP
3568446031,1631290602783,192.168.50.50,8.8.8.8,17,7187,53,0,0,UDP
919611983,1631290602784,192.168.50.50,8.8.8.8,17,65137,53,0,0,UDP
3861391951,1631290602836,192.168.50.50,8.8.8.8,17,11913,53,0,0,UDP
27208271,1631290602836,192.168.50.50,8.8.8.8,17,51518,53,0,0,UDP
3328126265,1631290602879,192.168.51.205,193.0.14.129,17,51190,53,0,0,UDP
574302743,1631290603458,192.168.50.106,8.8.8.8,17,60058,53,0,0,UDP
2136484375,1631290603473,192.168.50.106,8.8.8.8,17,47097,53,0,0,UDP
3486660761,1631290603680,192.168.51.205,202.12.27.33,17,50551,53,0,0,UDP
3221360799,1631290493891,192.168.60.90,192.168.60.254,17,49155,123,0,0,UDP
4908,1631290495959,192.168.60.254,192.168.60.159,1,3,13,0,0,ICMP
3560647247,1631290604443,192.168.50.50,8.8.8.8,17,7322,53,0,0,UDP
1241393743,1631290604444,192.168.50.50,8.8.8.8,17,33119,53,0,0,UDP
3706876050,1631290604480,192.168.51.205,199.7.83.42,17,56156,53,0,0,UDP
2503097660,1631290604610,192.168.50.45,172.16.31.100,17,63883,53,0,0,UDP
3589155407,1631290583947,192.168.50.50,8.8.8.8,17,7503,53,0,0,UDP
159197775,1631290573450,192.168.50.50,8.8.8.8,17,49628,53,0,0,UDP
1149446735,1631290573451,192.168.50.50,8.8.8.8,17,35874,53,0,0,UDP
764947023,1631290583952,192.168.50.50,8.8.8.8,17,58681,53,0,0,UDP
2177015181,1631290605280,192.168.51.205,198.97.190.53,17,34570,53,0,0,UDP
3891793979,1631290605353,fe80::b6fb:e4ff:fe5e:25f8,ff02::0001,17,57656,10002,0,0,UDP
2767458363,1631290605354,fe80::b6fb:e4ff:fe5e:25f8,ff02::0001,17,41524,10002,0,0,UDP
3357151291,1631290605355,fe80::b6fb:e4ff:fe5e:25f8,ff02::0001,17,52954,10002,0,0,UDP
2254568121,1631290605357,192.168.50.20,255.255.255.255,17,47415,10002,0,0,UDP
3626176571,1631290605355,fe80::b6fb:e4ff:fe5e:25f8,ff02::0001,17,57059,10002,0,0,UDP
2631143483,1631290605357,fe80::b6fb:e4ff:fe5e:25f8,ff02::0001,17,39444,10002,0,0,UDP
2773422139,1631290605358,fe80::b6fb:e4ff:fe5e:25f8,ff02::0001,17,41871,10002,0,0,UDP
3847688241,1631290605423,192.168.51.137,192.168.51.205,17,58710,53,0,0,UDP
544267635,1631290598773,fe80::79fa:1727:48b6:4407,ff02::0001:0002,17,546,547,0,0,UDP
999500367,1631290606018,192.168.50.50,8.8.8.8,17,62258,53,0,0,UDP
3031771727,1631290606018,192.168.50.50,8.8.8.8,17,31764,53,0,0,UDP
2565306549,1631290606077,192.168.51.205,199.7.91.13,17,40777,53,0,0,UDP
1138633295,1631290606610,192.168.50.50,8.8.8.8,17,35711,53,0,0,UDP
1508387407,1631290606610,192.168.50.50,8.8.8.8,17,37193,53,0,0,UDP
3025348169,1631290606881,192.168.51.205,192.5.5.241,17,46335,53,0,0,UDP
302262927,1631290493958,192.168.50.1,10.113.0.201,17,55516,2055,0,0,UDP
789980196,1631290510503,192.168.0.102,192.168.60.5,17,12055,2055,0,0,UDP
12064,1631290510503,192.168.60.5,192.168.0.102,1,3,3,0,0,ICMP
3583165874,1631290607682,192.168.51.205,192.203.230.10,17,54768,53,0,0,UDP
204548631,1631290608480,192.168.50.106,8.8.8.8,17,50320,53,0,0,UDP
5081,1631290498284,192.168.50.254,192.168.50.106,1,3,13,0,0,ICMP
427633175,1631290608486,192.168.50.106,8.8.8.8,17,53724,53,0,0,UDP
3128108980,1631290608497,192.168.51.205,192.33.4.12,17,47867,53,0,0,UDP
3605467347,1631290608887,192.168.60.107,192.168.60.205,17,55014,53,0,0,UDP
3098190758,1631290609296,192.168.51.205,192.58.128.30,17,47161,53,0,0,UDP
2120493647,1631290609316,192.168.50.50,8.8.8.8,17,46789,53,0,0,UDP
2864589391,1631290609317,192.168.50.50,8.8.8.8,17,25119,53,0,0,UDP
548293811,1631290492384,192.168.60.254,224.0.0.13,103,0,0,0,0,PIM
410266300,1631290493059,192.168.50.50,10.113.0.201,17,53932,2055,0,0,UDP
2454006351,1631290589480,192.168.50.50,8.8.8.8,17,23268,53,0,0,UDP
4993,1631290492629,192.168.50.254,192.168.50.50,1,3,13,0,0,ICMP
328386113,1631290495523,192.168.60.225,192.168.60.149,6,5010,42613,0,0,TCP
962471138,1631290602519,192.168.60.159,8.8.8.8,17,61951,53,0,0,UDP
3377077926,1631290608754,192.168.60.183,192.168.50.100,17,51531,53,0,0,UDP
513680610,1631290603088,192.168.60.159,8.8.8.8,17,54847,53,0,0,UDP
2997196465,1631290604265,fe80::85ef:8515:76e8:03a7,ff02::0001:0002,17,546,547,0,0,UDP
2841059802,1631290494259,192.168.50.248,169.254.255.255,17,49152,64669,0,0,UDP
3672926169,1631290492985,192.168.60.192,192.168.60.2,6,56044,1883,0,0,TCP
3221351642,1631290494260,192.168.50.248,192.168.50.255,17,49152,64669,0,0,UDP
4283834842,1631290494260,192.168.50.248,255.255.255.255,17,49152,64669,0,0,UDP
5022,1631290493158,192.168.50.254,192.168.50.45,1,3,13,0,0,ICMP
3403227576,1631290498129,10.113.0.1,192.168.50.248,1,3,1,0,0,ICMP
5080,1631290510856,192.168.60.254,192.168.60.107,1,3,13,0,0,ICMP
6719707,1631290492968,192.168.60.201,192.168.60.202,6,102,59544,0,0,TCP
547885759,1631290552112,192.168.50.254,224.0.0.1,2,0,0,0,0,IGMP
396698799,1631290602167,192.168.60.210,8.8.8.8,17,57092,53,0,0,UDP
705397861,1631290492832,192.168.50.249,192.168.50.45,6,10763,58609,0,0,TCP
705397860,1631290492798,192.168.50.249,192.168.50.45,6,10763,58608,0,0,TCP
705397883,1631290492798,192.168.50.249,192.168.50.45,6,10763,58607,0,0,TCP
662491025,1631290492343,192.168.50.248,192.168.50.59,6,10108,44818,0,0,TCP
12066,1631290492337,192.168.60.5,192.168.0.100,1,3,3,0,0,ICMP
6377,1631290492446,192.168.50.115,192.168.50.218,1,8,0,0,0,ICMP
4329,1631290492447,192.168.50.218,192.168.50.115,1,0,0,0,0,ICMP
1379234763,1631290492531,192.168.50.248,192.168.50.225,6,21045,5010,0,0,TCP
789980198,1631290492337,192.168.0.100,192.168.60.5,17,12055,2055,0,0,UDP
3232284167,1631290492437,192.168.50.248,192.168.50.249,6,49320,56902,0,0,TCP
657744164,1631290492734,192.168.50.248,192.168.50.106,6,10036,502,0,0,TCP
657678737,1631290492734,192.168.50.248,192.168.50.223,6,10035,502,0,0,TCP
657875348,1631290492735,192.168.50.248,192.168.50.218,6,10038,502,0,0,TCP
32917351,1631290492343,192.168.50.237,192.168.50.248,6,502,10034,0,0,TCP
657837968,1631290492734,192.168.50.248,192.168.50.58,6,10037,44818,0,0,TCP
6722705,1631290492320,192.168.60.101,192.168.60.107,6,102,62687,0,0,TCP
524321888,1631290492314,192.168.50.249,192.168.50.45,6,8000,58612,0,0,TCP
705397882,1631290492735,192.168.50.249,192.168.50.45,6,10763,58606,0,0,TCP
